ID,Tweets,User,Location,Follower Count,Following Count,Number of Tweets,Account Created Date,Account Description,Verified,Favourites Count,Date,Subjectivity,Polarity
1284960026478759937,Looting is unacceptable .. it’s a crime....  👉AMERICA 🇺🇸 is strangling already  👉Worst economy  👉People don’t have job n some of um don’t wanna work n keep looting the store like in video..   THIS NEEDS TO STOP @realDonaldTrump 😡  MAKE AMERICA GREAT AGAIN #MAGA https://t.co/n1shk5TjWi,Peruminati,United States,5836,4506,53164,2019-05-15 12:52:02.000000,I am NOT a financial advisor—#DYOR $PERUCRYPTO ⚠️$TSLA STOCK INVESTORS ⚠️ NOT A MOON BOY ! real talk only .,False,37284,2020-07-19 21:15:24.220268,0.75,0.8
1284959980546854913,You will have a better debate with a pigeon than #MAGA. #MakeAmericaSmartAgain #KnowledgeIsPower https://t.co/LQ0KYeETHs,OurProgressive,"San Francisco, CA",41880,39706,39858,2017-11-29 18:47:40.000000,#Policy #Law #Science #Environment #Nonprofit- #Resist #UniteBlue #Knowledge #Diversity #Equality #Education #FBR @UCBerkeley https://t.co/eAlJ8TP5aL,False,25406,2020-07-19 21:15:24.220268,0.5,0.5
1284959962544902144,"Would any of the fake news media, democrats and BLM marxists comment on #KamalaHarris newly lightened skin color?  Go ahead ..I'll wait... #kamalasface #MAGA #KeepAmericaGreat #Trump2020 https://t.co/0KDsxY9yVx",RealJohnSandor,Brooklyn NY,2082,1954,38655,2011-12-23 00:49:36.000000,#MAGA #KAG God bless America& Pres Trump & our troops 🇺🇸   Followed by Tony Shaffer @T_S_P_O_O_K_Y    Charlie Kirk @charlieKirk11          Harlan Hill @Harlan,False,34742,2020-07-19 21:15:24.221272,0.7272727272727273,-0.18181818181818182
1284959930428977152,"We are not conspiracy theorists. But, WE ARE THE NEWS NOW! #Qanon #WWG1WGA #MAGA #KAGA #TeamTrump https://t.co/BYsME8aMyO",EricDunnUSA,"Oceanside, CA",164,77,632,2015-05-24 01:45:42.000000,PATRIOT WHO LOVES JESUS AND AMERICA 🇺🇸,False,1995,2020-07-19 21:15:24.221272,0.0,0.0
1284959917569388545,None of these vids will play for me?? #BackTheBlue #Trump2020 #MAGA #VoteRedToSaveAmerica https://t.co/ngNv3SGmmv,Fatback017,"Massachusetts, USA",65,64,1677,2018-04-25 10:00:17.000000,"Proud Dad, Retired Firefighter, Reformed Democrat, Boston Bruins Fanatic. #Trump2020 #GOA #GOAL #Comm2A #1A #2A #MAGA #KAG #Walkaway #VoteRed #BlackandGold4ever",False,16742,2020-07-19 21:15:24.221272,0.0,0.0
1284959898376101888,🤣The fact that #MAGA is losing their collective shit at #ChrisWallace for having the nerve to.....just...let...Trump...talk....kinda tells you that even they realize just what an utter shitshow Trump was in that interview....,KTFaye,"California, USA",211,872,15615,2009-01-05 22:34:02.000000,"Seahawks-Packers-Rams-Chiefs-USC Trojans-Dodgers-Angels FanGirl Nerd. Commenting on gullible, willfully ignorant, fuck-wits often proves difficult to resist",False,17344,2020-07-19 21:15:24.221272,0.9,-0.1
1284959894559494145,Here's your #MAGA.   #MAGA2020 #MakeAmericaGreatAgain https://t.co/zihT2IMydN,streetlevelview,,172,466,6214,2009-07-13 13:13:22.000000,...,False,10150,2020-07-19 21:15:24.222272,0.0,0.0
1284959890881024002,"So the magical TigerDog Cold is 90 percent LESS deadly than it was in March, but 25 times MORE deadly in New York State than the global average. Wake up! #qanon #MAGA https://t.co/oMWSt6qi70 https://t.co/gOn56CfWCe",MorninglightWGA,United States,889,1713,3495,2020-03-18 17:36:11.000000,Do you really believe we shut down the global economy over the cold? What is our #InvisibleEnemy? Think Critically! #qanon #MAGA #ObamaGate #WWG1WGA #Cabal,False,2665,2020-07-19 21:15:24.222272,0.47765151515151516,-0.002225378787878783
1284959882769203200,Listening to a conference call from POTUS to the people of North Carolina!!!  I LOVE IT. @realDonaldTrump  #MAGA #KAG #WWG1WGA,ColeBelleMom,"Wake Forest, NC",187,596,5405,2015-10-26 01:52:46.000000,"Mom of teenagers, For God and the USA, #2A, #MAGA, #KAG, Let's take our country back!",False,22881,2020-07-19 21:15:24.222272,0.6,0.5
1284959838565355520,Chris Wallace is wearing a crisp suit. 👍🏼 #ChrisWallaceTrumpInterview #MAGA #FNS #FoxNews #CNN #Election2020,HashtagSpiruli,The Molten Core,731,1106,87358,2014-05-29 03:53:30.000000,The most powerful Tweets in the World!,False,4114,2020-07-19 21:15:24.222272,0.4166666666666667,0.25
1284959799097032707,"@Ilhan @Ilhan  After sleeping with your Brother, Let me say..Hell has a climate problem too.. 🤣😂 you won't complain about the Heat! Bring sunscreen you'll need it😂🤣 #MAGA #KAG  Minnesota 4 TRUMP❗ https://t.co/Eehv9lHgol",CindyTrump2,GODS COUNTRY usa.. 🇺🇸,926,1414,4086,2020-01-11 21:20:14.000000,#TRUMP #MAGA2020 #KAG #2Q2Q #WWG1WGA 🇺🇸 Conservative God fearing Woman 🙏💓.#MAGA #VETS #MN4TRUMP #JesusSaves ✝ 🙏 I Back Blues👮🏻👮🏼👮🏿🚔➡ 🚫B.S.!!,False,6402,2020-07-19 21:15:24.223281,0.0,0.0
1284959772849115144,"I am a singer songwriter who has devoted the last two decades to writing songs about God, family and the greatest country in the planet. I could use a little nudge getting followers for this flight. Thanks patriots! And...I follow all patriots back!  #MAGA #KAG #Trump2020 #WQKE",JimAnthonyMusic,,12,47,31,2020-07-18 15:45:23.000000,"A singer songwriter who loves God, family and America! BRAND NEW to Twitter! #countrymusic #MAGA",False,31,2020-07-19 21:15:24.223281,0.35333333333333333,0.2125
1284959754003992577,"Al Sharpton, [@TheRevAl] Is the🖊mightier or sharper than the sword ⚔️ [?]  John 3:17 #QAnon #qanon #Qanon #Q Q=17 #wwg1wga #MAGA https://t.co/vCIgCAQwn3",AlbertHoward888,"Los Angeles, CA-Ann Arbor, MI",294,100,60607,2009-02-11 07:59:10.000000,Apostolic/Prophetic Seer to @POTUS Donald Trump: Albert Binyahmin Howard is the Creator of Israelites For Trump❌TrumpQ+Tesla=369 John 3:17 HHH = 888 #FlatEarth,False,87300,2020-07-19 21:15:24.223281,0.0,0.0
1284959737377947650,@mmpadellan @realDonaldTrump At what time and for how long would Trump need to wear sackcloth and wail before you are satisfied?  #MAGA #MAGA2020 #Trump2020NowMoreThanEver,MizzMisanthrope,"Washington, DC",199,887,1838,2009-04-12 17:23:53.000000,"“Man is least himself when he talks in his own person. Give him a mask, and he will tell you the truth.”  ― Oscar Wilde",False,4896,2020-07-19 21:15:24.223281,0.7,0.225
1284959714162257920,"This is the real racist, and a perfect example of the insane left narrative: lockstep with us or we’ll destroy you. Nice try racist. Wiggle out of this tweet because it’s gonna bite you in your big ass, trust. #LiberalismIsAMentalDisorder #MAGA https://t.co/d9Irv7e5nl",amlphx,,557,1074,5860,2010-07-29 15:57:43.000000,#2A👈🏽Educated Female Minority🇲🇽Familia❤️POTUS💯Country🇺🇸Veterans🎖God✝️ANTI LIBERAL🤡I follow back ALL Patriots🌟MAGA✨#KAG2020 #Q #WWG1WGA,False,7040,2020-07-19 21:15:24.224270,0.4857142857142857,0.0857142857142857
1284959656226385921,"Okay it's official.  I'm #maga af, y'all.  Come at me.  @Alyson_Groetken https://t.co/lOquWa0GtV",RotgutRibb,"Los Angeles, California",143,1122,5311,2020-06-21 04:19:10.000000,"Jaded centrist indie, voting Repub.  Truth ninja. Private dancer. Wookiee, not wokie   who want to destroy Western Civilization.",False,7171,2020-07-19 21:15:24.575109,0.5,0.5
1284959650732019716,"@JoeBiden The harder truth. The CDC states that only 7,599 or 6% of deaths have been from COVID only. The other 120K plus have had an average of 2.6 Comorbidity factors such as Stage 4 Cancers, Renal Failure, Sepsis, Suicide and more.  Time to be FREE again and #MAGA vote @realDonaldTrump https://t.co/ACIyVfBNcL",ListofIdiots,"Texas, USA",574,835,6852,2018-02-14 15:00:36.000000,"Calling them as I see them...If you are one, you WILL make the List! (a Follow doesn’t mean you‘re an idiot or on the list)",False,961,2020-07-19 21:15:24.575109,0.5416666666666665,0.023148148148148154
1284959641533845505,@X22Report @1Finngal I wish I was there! Instead of working!! 🤓🤓🤓🤓 #MAGA #KAG #4MoreYears #2a #2Amendment #2Amendment #2AShallNotBeInfringed,WynterWhite11,"South Beach, FL",1462,2543,4004,2020-05-02 05:59:59.000000,"IM HERE FOR DONALD J. TRUMP 2020!! Makeup collector, Cat lover, YUGE Trump Supporter, NO DMs, NOLIST, Miami FL deplorableproud anti demoCRACK",False,3859,2020-07-19 21:15:24.576108,0.0,0.0
1284959635372412932,@realDonaldTrump Damned right! Keep up the good work! #MAGA https://t.co/1tnTDBwnpr,nonspamming,Somewhere Out There,3732,2611,94623,2011-05-21 17:10:44.000000,#UnitedWeStand #DividedWeFall #WWG1WGA #Spiritualism #OurTrueHistory #NaturalLaw truth is a force of nature #QAnon #AustinSteinbart #Trump2020,False,82675,2020-07-19 21:15:24.576108,0.5678571428571428,0.6160714285714286
1284959623699501056,"@jemelehill Latino American here PROUDLY  voting for Donald Trump, you race hustler! Greatest President since Abraham Lincoln. God bless’em!#LatinosForTrump #MAGA https://t.co/5VTfbozhBF",Tbaggins415,Take a wild guess,171,258,1559,2011-10-29 06:59:37.000000,Passionate Proud American. European/Latino descent. I try to live by Steve Rogers example & suggest everyone else do the same. God bless America🇺🇸,False,7801,2020-07-19 21:15:24.576108,0.6666666666666666,0.6666666666666666
1284959586592718848,An inside look at #AntifaTerrorists in prison. Enjoy! #WWG1WGA #Trump2020 #MAGA #KAG https://t.co/0JL8bpUrWB,Prism_WG_Light,Bethlehem in birth 693=[9],3869,1314,16127,2011-12-04 18:36:21.000000,#VigiloConfido #WWG1WGA #QAnon #FamilyFirst #SaveTheChildren “I have sown a rich seed; the hour is coming when my country will reap its glorious fruits.”,False,14353,2020-07-19 21:15:24.576108,0.5,0.5
1284959572281700352,I said yes...for sure! But I do it anyway!!! #MAGA #BEOTCHES 😂😂😂🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/AONATXsMTn https://t.co/zsun5GEjWv,Bfloyd29453241,"Liberals crying, I'm laughing.",328,859,1505,2020-06-26 22:31:40.000000,ANTI-ANTIFA & Full-Blooded American! USMC VET. 1A & 2A ALWAYS. #Trump2020 #BenghaziAintGoingAway,False,2364,2020-07-19 21:15:24.577108,0.8888888888888888,1.0
1284959563947663360,@BaruchMarxe They. Are. Illegal! #MAGA #NHPolitics,MWVConservative,"Conway, NH",124,291,2544,2017-08-19 12:39:34.000000,🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸✝️✝️✝️✝️#maga #nh #nhpolitics #christian,False,432,2020-07-19 21:15:24.577108,0.5,-0.625
1284959561397358592,"@realDonaldTrump #MAGA people: Trump is sending paramilitary agents to arrest peaceful protesters.   This sets a precedent.   If that's OK now, then it will be OK when Biden has YOU arrested when you protest for your 2A right or freedom to go w/o a mask or whatever dumbass shit you protest.",dudeitskeith,"Portland, OR",57,174,4643,2013-01-07 18:29:50.000000,Stupid old todger. Relentless asinine reply quips and political browbeats.   He/him/not me/us  #BLM #M4A #GND #CollegeForAll #ForgiveStudentLoans,False,6098,2020-07-19 21:15:24.577108,0.47261904761904755,0.2142857142857143
1284959559245848581,"The difference is barack HUSSEIN obama was not a leader, but a petulant child.  You wouldn't have a child handle such adult issues.  #MAGA then #KAG2020 https://t.co/Sep5lqqmnn",PCgodUSA,"Pennsylvania, USA",1530,1636,21888,2010-04-26 01:57:52.000000,#MAGA then #KAG2020 #2A #OiP #Conservative #Constitution  #NoHandouts (work for what you want).  Married to my wife and best friend👍,False,4552,2020-07-19 21:15:24.578105,0.4,0.05
1284959527134093313,Donald Trump blaring that his parents despised their own niece as if that’s a normal thing.  Mary Trump’s father’s death must have been traumatising. No wonder she became a psychologist.  She was surrounded by psychopaths.  Now America is led by one.  @realDonaldTrump #MAGA https://t.co/Fv6S5EHK3W,jahan_tyson,"darlo, sydney... GADIGAL LAND",4127,4970,120197,2011-03-03 06:13:13.000000,word sushi~semiotic sashimi | māori fish out of water~walking on knives | indigiqueer | the tangata whenua show ~ https://t.co/WPJscjHZy0 / sat 2-4pm in redfern.,False,54844,2020-07-19 21:15:24.578105,0.825,0.375
1284959523648598016,"This article says Zack Exley (founder of #JusticeDemocrats), is the go-between #Soros uses to funnel money to evangelicals in exchange for their turning to the left and it's #Marxist ideals.   Sounds 'organized' to me. #NeverSocialism #MAGA https://t.co/MrWthTlUA4",bendynaa,,1579,1363,69878,2017-01-15 21:20:44.000000,,False,95471,2020-07-19 21:15:24.578105,0.0,0.0
1284959434649874432,#SanFrancisco Do as I say not as I do. That is @NancyPelosi #NancyPelosi #KAG #Veterans #America #GenX #Millennials #GenZ #babyboomers #AngelMoms #Democrats #Walkaway #TrumpStudents #MAGA #BlackLivesMatter https://t.co/jtRDZEMUcO,annFreddyx,,340,1058,28985,2016-12-28 22:21:25.000000,General News Politics,False,45626,2020-07-19 21:15:24.578105,0.0,0.0
1284959426626162688,"@HootMn @MrAndyNgo The union fought against the confederates, who were fascists. You’re siding with the fascists, which is why your bio says #maga.",Chiko_fan,North Dakota,30,379,2699,2019-12-19 01:03:09.000000,"18+ account. All women are queens (cis and trans), 25, he/him. #BLM #ACAB. I retweet lewd things; do not follow or engage if you’re a minor, otherwise I block.",False,8154,2020-07-19 21:15:24.579151,0.0,0.0
1284959423908044800,"""...and the truth will set you free."" John 8:32, NIV  Praise The Lord✝️  #MAGA #AmericaFirst #TrumpTrain #CCOT #InGodWeTrust #Victory #USA🇺🇸 https://t.co/nVOxa9ip96",Take_USA_Back,"Los Angeles, CA",180,306,6788,2016-02-29 01:02:40.000000,"I'm a Christian conservative and a veteran. We must Deport the Invaders🚔🚍🚢🛫, Restore our White Population👨‍👩‍👧‍👦👨‍👩‍👧‍👦👨‍👩‍👧‍👦, and Make America Great Again✝️🇺🇸",False,31,2020-07-19 21:15:24.579151,0.8,0.4
1284959302759981056,"@realDonaldTrump President🇺🇸Trump I may have to extend my D.C. vacay to participate in your event 1st Virtual Event, however, I’ve already R.S.V.P.’d via 📧 07/17/2020. #MAGA #KAGA2020 #Trump2020 https://t.co/Q1qtU1pNAh #CherokeePrincess #StokedSunday https://t.co/xBaSgEZj4v",HoneyHuhknee,"Washington, DC",302,672,7545,2013-10-07 01:38:18.000000,~ Model/Actress/Magic/Entrepreneuress: https://t.co/w5j2NX4CHF ~,False,3496,2020-07-19 21:15:24.910112,0.0,0.0
1284959281503068160,"@realDonaldTrump And the one time we actually could use your leadership, you fail us, and then decide not to do anything... except... screw with the numbers to lie to the people, and make the Republican governors lie for you. #MAGA p1-8 https://t.co/VXDFlmcat5",DrWhoIsMyName1,,17,61,14678,2019-09-16 04:42:34.000000,Constitution first. Independent. Don't like either party. #ThankGodForWhistleblowers,False,430,2020-07-19 21:15:24.910615,0.19999999999999996,-0.25
1284959168919552000,@MediaPhantom5 @tap__nation The opposition has made it easy this election. Now we just need to fight the elements #MAGA,julius94907831,,52,360,1432,2019-03-04 23:42:52.000000,Health/fitness/movement freak. Obsessed with travel & being dumped in high pressure situations. Just following the path laid out for me. Experience trumps all♟,False,1911,2020-07-19 21:15:24.910615,0.8333333333333334,0.43333333333333335
1284959125525327872,@Smoochie6005 @MarcusDelectus All these mega banks are owned and controlled by secret societies. By offering such donations (sacrifices) the pledge their allegiance to the enemy of our freedom. #Qanon #MAGA,BrotherJahnsen,"Northern California, USA",259,128,1106,2018-09-12 02:32:22.000000,Strive to live righteously pray for the Spirit to be with you. The Holy Ghost teaches you the truth of all things (John 14:26) Strength in Honor Know your Enemy,False,787,2020-07-19 21:15:24.910615,0.6,-0.2
1284959094147878915,"Remember all those gun-toting ‘patriots’ who were going to rise up against governmental tyranny? Well, now that #Trump is routinely trampling American citizens' rights... CRICKETS.  This is today’s GOP. #gop #maga #election2020 #voteblue2020 #rememberinnovember #fascism  VOTE.",mcleod,"Lafayette, CO",53576,8841,74453,2007-04-11 06:19:46.000000,"Associate Professor. CASTLE Founder. Blogger. Idea generator. Solution builder. Agitator. Catalyst. “If the leaders don’t get it, it’s not going to happen.”",False,5783,2020-07-19 21:15:24.910615,0.0,0.0
1284959051626024960,If you vote for Biden you support pedophiles. You have no wiggle room.  #KAG #MAGA #WWG1WGA https://t.co/OTlO53uC6z https://t.co/aKteYcSPqG,HTTR2782,DMV,2469,4113,27233,2015-09-11 00:20:23.000000,#HTTR #MentalHealthAdvocate #AmericanParty #SaveTheChildren #Redskins #TeamPulte #Educatenoteradicate #HonorTheNatives #WWG1WGA #KAG2020  Bpatt79@gmail.com,False,33980,2020-07-19 21:15:24.911627,0.0,0.0
1284959044554252288,Schiff: After Trump Is Gone We Will Continue to Investigate and ‘Expose What He Did’ @AdamSchiff 😭😭😭😭👇🏼👇🏼 Your the one who will be soon investigated once #WeThePeople take back OUR house!  Good luck #SwampDonkey #WINNING #MAGA https://t.co/5A9LsXTCI0,Twarren25,Santa Barbara California,1197,1519,35561,2012-11-09 03:20:35.000000,Blessed conservative middle aged white guy living in a leftist regulated dwindling paradise.,False,20148,2020-07-19 21:15:24.911627,0.45,0.39999999999999997
1284959035746398208,"Chris Wallace confronts Trump on ""mean tweets"" about him and Fox News https://t.co/7ZvFwbBsis #Tucker #lnyhbt #PJNET #Breitbart #MAGA #Twitter",boogiefinger,MN,2752,3154,203132,2011-10-01 02:35:50.000000,Sometimes the Boogie picks you  http://t.co/2jsNV6Kj8y  Blog  http://t.co/f4o5M4Bxx2 http://t.co/Q8SybSXaHT http://t.co/1SrqmHFrZ1,False,265,2020-07-19 21:15:24.911627,0.6875,-0.3125
1284958951486877696,"TRUMP'S VERSION OF ""MAKE AMERICA GREAT AGAIN""  #TrumpThreatensAmerica   #MAGA  #MAGA2020   #TrumpDeathToll143K https://t.co/ryXIqGVpHj https://t.co/b502KJEqCz",DiversityCounts,DIVERSITY MADE AMERICA,3929,493,34702,2012-08-08 22:50:07.000000,Our DIVERSITY Makes America Great. #BidenWarren2020,False,108014,2020-07-19 21:15:24.911627,0.75,0.8
1284958942511001600,I saw two groups of CA patriots with #RecallNewsom signs getting signatures on the petition.  One group on the way out of church and one group in the grocery store parking lot.  I think CA is waking up!  #WakeUpCalifornia #MAGA,Leslie97606493,"California, USA",1257,2295,3457,2014-03-03 04:09:15.000000,"Native Californian, Christian. Faith and family, God and country, flag and freedom! #MAGA #NRA #WWG1WGA #Trump2020 #QAnon,#PatriotNews #InItTogether",False,6388,2020-07-19 21:15:24.912624,0.0,0.0
1284958940372045826,Probably doesn’t know how to clear it.  #gunsafety101 #NRA #MAGA https://t.co/5fweAnXTUy,L66n,United States,179,213,4974,2009-06-21 11:11:14.000000,"#MAGA #WWG1WGA #2A #MolonLabe “The truth is incontrovertible. Malice may attack it, ignorance may deride it, but in the end, there it is.” - Winston Churchill",False,888,2020-07-19 21:15:24.912624,0.3833333333333333,0.10000000000000002
1284958938664861696,"My DMs are loaded with Patriots showing support &amp; creepy Boomers looking to be Sugar Daddy's.  I can't respond to them all, or even many, but just know I love you all!  #MAGA #WalkAway #Trump2020 #DemExit #BLEXIT #LEXIT 🇺🇸♥️💪🏾 https://t.co/gDmqQOuGOW",jetrotter,,57277,39216,556309,2009-12-02 17:24:47.000000,🇺🇲 #WalkAway #Blexit #Lexit   💊 Recovered & Recovering Democrat   ❤ Mental Slavery Emancipator helping free others from the Dem Party Plantation,False,582643,2020-07-19 21:15:24.912624,0.7000000000000001,0.20833333333333334
1284958901918736388,Let's goooooo!!! #MAGA #KAG #KAG2020 https://t.co/JY7jNssM2F,musiclover381,,150,310,494,2019-04-30 17:42:49.000000,"❤ God, family = my daughters + husband, ❤🇺🇸, seeking truth always.",False,7176,2020-07-19 21:15:24.912624,0.0,0.0
1284958885426520064,@stuff_charlie Twitter blocked me from following for last month.  Retweeted.  Prayers 🙏🙏🙏🙏🙏 #MAGA,heflin_roger,"Las Vegas, NV",4882,5373,98680,2019-01-18 22:32:32.000000,"#MAGA #KAG Real Patriots Unite. Dems and Rhino Corruption Pay to Play Sell Out the USA.  No DMs. Just Because I'm Nice to You, Doesn't Mean I Want to Date.",False,96775,2020-07-19 21:15:25.217794,0.08333333333333334,0.0
1284958860222984192,You know the Marxist #Antifa want to take her down too.   Never let that happen. VOTE #Trump2020 #Trump2020Landslide #MAGA https://t.co/wRO0UWQfqM,BodiazRising,"City of Angels, CA USA",2686,3109,21268,2009-08-12 05:15:13.000000,A CA Condor | #NewHollywood | #SlaveStealer | I reply with GIFs because I know words hurt your fragile little minds | https://t.co/NlACoczF2p,False,859,2020-07-19 21:15:25.217794,0.2888888888888889,-0.15555555555555559
1284958856171286528,There are still #MAGA people defending these thugs https://t.co/q9quV3qiHu,SwahiliSamurai,North Atlanta Zone 2 Cuhh,825,324,191277,2011-03-01 02:35:50.000000,#3DoubleO How You Aint Know  .....   Fluent in Yeahanese ...   .............  I'm not funny but my hairline is,False,12432,2020-07-19 21:15:25.218802,0.0,0.0
1284958846130192384,"@JoeBiden @TheDemocrats #Nursing #pleaseletthisblowup #Politics #help #JoeBiden #dementia #MAGA Can someone please, please give this man his hard earned pension. He's so ready to be admitted to a very secure remote nursing home. Like #GITMO. https://t.co/xPcmf7AExH https://t.co/5ZL1MfQChK",Giancar23480571,,19,182,89,2020-06-29 23:48:53.000000,WWG1WGA,False,124,2020-07-19 21:15:25.218802,0.5054166666666666,0.08208333333333334
1284958841952538624,@realDonaldTrump Your #MAGA supporters in PA yesterday. #FailedLeadership https://t.co/EPOoVhFMIz,IndivisibleLV,"Las Vegas, NV",1347,93,8194,2017-01-10 02:52:24.000000,We are Indivisible Vegas and we are here to #Resist the Trump agenda. indivisiblevegas@gmail.com,False,8795,2020-07-19 21:15:25.218802,0.0,0.0
1284958840178393088,NEVER FORGET @realDonaldTrump   #MAGA #MAGA2020 #TrumpFailsAmerica #TrumpIsANationalDisgrace #VoteBlueToEndThisNightmare  #TrumpIsALaughingStock #BunkerBaby #FederalPolice #Kidnaps #CivilRights #violation  #TrumpIsLosing https://t.co/oY9cmA9hwB,citizen_four_,,553,649,312,2020-05-03 21:02:29.000000,"As a child, I had no idea that real monsters were all humans !",False,256,2020-07-19 21:15:25.218802,0.0,0.0
1284958834721579008,@TND How can he hold a rally but President Trump is demonized for it... #WakeUpAmerica #MAGA,katieabresch,"San Andreas California, USA",59,271,1134,2012-10-24 16:04:41.000000,A mother of three/ proud American,False,6311,2020-07-19 21:15:25.219796,0.0,0.0
1284958795798642689,Q reminder that people we didn't state trooper. #MAGA #TCOT #MCGA,ch1ck3n5tr1p5,Earth,14,31,32901,2018-03-14 00:00:09.000000,gib de chimken spritz cranberry spriet will never defeat tropical spmrite,False,0,2020-07-19 21:15:25.219796,0.0,0.0
1284958789763051521,@GOPPollAnalyst Get the updated Make America Great Again in classic red. #MAGA,DirkTieger,"Michigan, USA",246,367,8889,2018-12-14 12:50:16.000000,"Computer Scientist, Veteran, Patriot, #2A, #NRA, Paddler, Cyclist, #GNU, #Linux, Guest Teacher, #MAGA Now that Democrats stand with Iran against the #USA, VOTE!",False,18906,2020-07-19 21:15:25.219796,0.3055555555555555,0.32222222222222224
1284958782393548800,Against my better judgement I am at war on Facebook with a #MAGA guy about Covid not being a hoax. Who tbe f*ck thinks that?!,centerepublican,,77,233,558,2020-04-21 20:21:26.000000,Right of center on many issues but never for that Trump AltRight nonsense. We need to bring this shit show back to reality.,False,724,2020-07-19 21:15:25.219796,0.5,0.625
1284958676038512640,"@kylegriffin1 @online_shawn #MAGA people: Trump is sending paramilitary agents to arrest peaceful protesters.   This sets a precedent.   If that's OK now, then it will be OK when Biden has YOU arrested when you protest for your 2A right or freedom to go w/o a mask or whatever dumbass shit you protest.",dudeitskeith,"Portland, OR",57,174,4643,2013-01-07 18:29:50.000000,Stupid old todger. Relentless asinine reply quips and political browbeats.   He/him/not me/us  #BLM #M4A #GND #CollegeForAll #ForgiveStudentLoans,False,6098,2020-07-19 21:15:25.220791,0.47261904761904755,0.2142857142857143
1284958670736875520,"@realDonaldTrump why will don't want to re-elect you.  And Donald, if you are re-elected, we will know you cheated. #MAGA  &gt;7 https://t.co/BXz3kMoWIX",DrWhoIsMyName1,,17,61,14678,2019-09-16 04:42:34.000000,Constitution first. Independent. Don't like either party. #ThankGodForWhistleblowers,False,430,2020-07-19 21:15:25.220791,0.0,0.0
1284958643285262336,@Tinaforte7 @VolantCreation You go girl!!  Give em hell!! And never back down!    I’d have your back if I was in NYC.   #MAGA,WeStand4U_llc,"Virginia, USA",6538,6805,5906,2018-02-14 18:40:17.000000,We Stand for The Flag and National Anthem. It is our hope that we are creating a platform for all Americans to Stand Together.,False,1083,2020-07-19 21:15:25.220791,0.09629629629629631,-0.06481481481481483
1284958627229564930,#MAGA #MAGA2020 #MAGA2020Landslide   Wow @senatemajldr says next phase of coronavirus relief to help schools reopen in the fall The Trump administration has launched an aggressive push to reopen schools even as the pandemic worsens in parts of the country. https://t.co/vR0eiSBKKW,RealPro4Real,"Las Vegas, Nevada",2724,4969,147461,2010-09-15 11:35:12.000000,,False,61364,2020-07-19 21:15:25.609701,0.5,0.05
1284958595054878720,"https://t.co/oWiNuQSmIa To the shock of many NY Democrats, a Republican won a congressional seat by a large margin. Chris Jacobs beat Nate McMurray for the NY-27 congressional special election by 69%-30%. #GreatAwakening Keep fighting #MAGA people start to #WakeUp",Tr1AL11,"California, USA",4579,5030,52678,2015-11-15 15:06:38.000000,In God we Trust ✝️🙏 #MAGA #walkaway #AsianImmigrant #TeamTrump #Trump2020 #KeepAmericaGreat #ThankYouAmerica,False,88099,2020-07-19 21:15:25.610246,0.5,0.35714285714285715
1284958591162683394,What #MAGA #patriots wants to follow? I only need 6 more to get to 1k 😀 please and thank you @SherryKSmith2,SherryKSmith2,"Georgia, USA",1000,1413,343,2017-01-23 01:20:14.000000,"Proud American Patriot 🇺🇸, #savethechildren",False,18388,2020-07-19 21:15:25.610702,0.5333333333333333,0.2333333333333333
1284958581826224130,Get that shit outta here!  #rejected #antifabitches #MAGA https://t.co/hojJPqJMBu https://t.co/sgfuj5hjhX,jt_rulli,,364,702,1371,2020-03-14 21:51:05.000000,"God Fearing, American blooded, Father, Husband, Brother, Truth Seeker, Trump Supporter, QAnon Patriot, History Lover, Noles/Yankees Fan. #MAGA #KAG #WWG1WGA",False,21098,2020-07-19 21:15:25.610702,0.8,-0.25
1284958567116595201,@browncw19 @imonGodsside Welcome Patriot @browncw19 🇺🇸🌟🇺🇸 Proudly Following You &amp; Retweeted ☆ Please FOLLOW this Great Patriot!  I Agree with You! It's very interesting to see the ones out of Balance!  #WWG1WGA #PatriotsUnited #Trump2020 #KAG2020   @jcrew756 -&gt;IFB #MAGA Patriots 🇺🇸  I'm Follower 697 https://t.co/0PQD2yTNgQ,jcrew756,"St Helens, OR",40424,41792,227673,2009-04-04 10:53:55.000000,🇺🇸Patriot נצר ✝️#YeshuaIsLORD♡ ישוע המשיח ✝️Rev1:8 I AM Aleph א & Tav ת 💍Mrs. LuAnn Aalvik♥️ ⭐ #Trump2020⭐ #KAG 🇺🇸 IFB #MAGA Patriots 🇺🇸 #ProIsrael 🇮🇱,False,137952,2020-07-19 21:15:25.611215,0.6,0.653125
1284958535164493826,"@DumpTru34821774 @1dayitwillbeok @pantomath__ @mmpadellan @realDonaldTrump And I care as much as I did when Obama played.  I don't care if they play &amp; I don't care about frequency as long as they are doing their job.  You have no way of knowing exactly what the ratio of work to golf is, so spare me the manufactured outrage.  #MAGA #MAGA2020",MizzMisanthrope,"Washington, DC",199,887,1838,2009-04-12 17:23:53.000000,"“Man is least himself when he talks in his own person. Give him a mask, and he will tell you the truth.”  ― Oscar Wilde",False,4896,2020-07-19 21:15:25.611215,0.2833333333333334,0.13333333333333333
